Time(s),Ip,I(CSU3),I(CSU2),I(CS1),I(CSL2)
     1.850000e+00     7.533333e-01     2.227107e+01     2.026184e+01     1.933095e+01     2.110288e+01     1.864702e+01     5.637167e+00     8.572226e-01     3.650253e-02     2.572949e-01    -6.509920e-02     7.169472e+00
     1.900000e+00     7.800000e-01     2.219193e+01     2.020408e+01     1.926795e+01     2.105956e+01     1.857790e+01     5.596236e+00     8.601221e-01     2.640611e-02     2.465094e-01    -6.458521e-02     7.136760e+00
     1.950000e+00     8.066667e-01     2.212151e+01     2.014657e+01     1.920987e+01     2.099968e+01     1.851948e+01     5.556014e+00     8.588976e-01     1.658097e-02     2.355649e-01    -6.449940e-02     7.103935e+00
     2.000000e+00     8.333333e-01     2.205971e+01     2.008915e+01     1.915660e+01     2.092353e+01     1.847174e+01     5.516546e+00     8.536558e-01     7.062134e-03     2.244739e-01    -6.481869e-02     7.071048e+00
     2.050000e+00     8.600000e-01     2.200240e+01     2.003062e+01     1.910452e+01     2.083865e+01     1.842819e+01     5.476484e+00     8.468321e-01    -2.251836e-03     2.133511e-01    -6.528822e-02     7.037164e+00
     2.100000e+00     8.866667e-01     2.194529e+01     1.996998e+01     1.905001e+01     2.075291e+01     1.838198e+01     5.434405e+00     8.409020e-01    -1.151654e-02     2.023064e-01    -6.563542e-02     7.001364e+00
     2.150000e+00     9.133333e-01     2.188850e+01     1.990746e+01     1.899324e+01     2.066629e+01     1.833323e+01     5.390379e+00     8.357753e-01    -2.075738e-02     1.913341e-01    -6.584384e-02     6.963773e+00
     2.200000e+00     9.400000e-01     2.183211e+01     1.984323e+01     1.893435e+01     2.057879e+01     1.828199e+01     5.344457e+00     8.314019e-01    -2.999206e-02     1.804314e-01    -6.589769e-02     6.924475e+00
     2.250000e+00     9.666667e-01     2.177616e+01     1.977740e+01     1.887343e+01     2.049044e+01     1.822832e+01     5.296683e+00     8.277498e-01    -3.923426e-02     1.695971e-01    -6.578326e-02     6.883533e+00
     2.300000e+00     9.933333e-01     2.172066e+01     1.971008e+01     1.881055e+01     2.040124e+01     1.817226e+01     5.247096e+00     8.247970e-01    -4.849493e-02     1.588300e-01    -6.548946e-02     6.840991e+00
     2.350000e+00     1.020000e+00     2.166562e+01     1.964130e+01     1.874577e+01     2.031122e+01     1.811383e+01     5.195731e+00     8.225275e-01    -5.778333e-02     1.481284e-01    -6.500798e-02     6.796887e+00
     2.400000e+00     1.046667e+00     2.161104e+01     1.957112e+01     1.867911e+01     2.022038e+01     1.805307e+01     5.142619e+00     8.209289e-01    -6.710725e-02     1.374907e-01    -6.433292e-02     6.751253e+00
     2.450000e+00     1.073333e+00     2.155693e+01     1.949957e+01     1.861060e+01     2.012876e+01     1.798999e+01     5.087791e+00     8.199916e-01    -7.647312e-02     1.269148e-01    -6.346020e-02     6.704112e+00
     2.500000e+00     1.100000e+00     2.150327e+01     1.942666e+01     1.854026e+01     2.003634e+01     1.792461e+01     5.031276e+00     8.197075e-01    -8.588620e-02     1.163990e-01    -6.238715e-02     6.655488e+00
     2.550000e+00     1.125000e+00     2.144895e+01     1.935276e+01     1.846775e+01     1.994456e+01     1.785761e+01     4.973840e+00     8.197277e-01    -9.517517e-02     1.059431e-01    -6.108283e-02     6.606312e+00
     2.600000e+00     1.150000e+00     2.139277e+01     1.927831e+01     1.839270e+01     1.985487e+01     1.778965e+01     4.916283e+00     8.196850e-01    -1.041561e-01     9.554249e-02    -5.953322e-02     6.557506e+00
     2.650000e+00     1.175000e+00     2.133474e+01     1.920330e+01     1.831514e+01     1.976718e+01     1.772066e+01     4.858599e+00     8.195843e-01    -1.128333e-01     8.519194e-02    -5.775843e-02     6.508997e+00
     2.700000e+00     1.200000e+00     2.127487e+01     1.912775e+01     1.823512e+01     1.968140e+01     1.765062e+01     4.800786e+00     8.194290e-01    -1.212079e-01     7.488904e-02    -5.577315e-02     6.460739e+00
     2.750000e+00     1.225000e+00     2.121317e+01     1.905168e+01     1.815270e+01     1.959748e+01     1.757950e+01     4.742846e+00     8.192221e-01    -1.292789e-01     6.463360e-02    -5.358833e-02     6.412697e+00
     2.800000e+00     1.250000e+00     2.114966e+01     1.897509e+01     1.806791e+01     1.951538e+01     1.750728e+01     4.684783e+00     8.189675e-01    -1.370439e-01     5.442706e-02    -5.121172e-02     6.364847e+00
     2.850000e+00     1.275000e+00     2.108435e+01     1.889801e+01     1.798080e+01     1.943507e+01     1.743397e+01     4.626599e+00     8.186693e-01    -1.444993e-01     4.427205e-02    -4.864843e-02     6.317170e+00
     2.900000e+00     1.300000e+00     2.101725e+01     1.882043e+01     1.789142e+01     1.935651e+01     1.735957e+01     4.568300e+00     8.183316e-01    -1.516413e-01     3.417175e-02    -4.590163e-02     6.269655e+00
     2.950000e+00     1.325000e+00     2.094838e+01     1.874238e+01     1.779980e+01     1.927970e+01     1.728407e+01     4.509890e+00     8.179583e-01    -1.584663e-01     2.412908e-02    -4.297325e-02     6.222291e+00
     3.000000e+00     1.350000e+00     2.087776e+01     1.866386e+01     1.770597e+01     1.920460e+01     1.720748e+01     4.451372e+00     8.175530e-01    -1.649707e-01     1.414690e-02    -3.986430e-02     6.175072e+00
     3.050000e+00     1.375000e+00     2.080560e+01     1.858647e+01     1.761077e+01     1.913276e+01     1.712978e+01     4.392922e+00     8.168864e-01    -1.710526e-01     4.374552e-03    -3.688929e-02     6.128106e+00
     3.100000e+00     1.400000e+00     2.073210e+01     1.851189e+01     1.751512e+01     1.906579e+01     1.705090e+01     4.334725e+00     8.157265e-01    -1.765951e-01    -5.018587e-03    -3.436902e-02     6.081516e+00
     3.150000e+00     1.425000e+00     2.065727e+01     1.844004e+01     1.741908e+01     1.900360e+01     1.697085e+01     4.276776e+00     8.140983e-01    -1.815802e-01    -1.401123e-02    -3.227726e-02     6.035306e+00
     3.200000e+00     1.450000e+00     2.058109e+01     1.837088e+01     1.732262e+01     1.894614e+01     1.688962e+01     4.219073e+00     8.120174e-01    -1.859958e-01    -2.258923e-02    -3.059570e-02     5.989477e+00
     3.250000e+00     1.475000e+00     2.050357e+01     1.830433e+01     1.722567e+01     1.889334e+01     1.680723e+01     4.161607e+00     8.094892e-01    -1.898395e-01    -3.074985e-02    -2.931528e-02     5.944025e+00
     3.300000e+00     1.500000e+00     2.042471e+01     1.824032e+01     1.712813e+01     1.884511e+01     1.672367e+01     4.104370e+00     8.065121e-01    -1.931150e-01    -3.849813e-02    -2.843415e-02     5.898945e+00
     3.350000e+00     1.525000e+00     2.034451e+01     1.817879e+01     1.702991e+01     1.880138e+01     1.663897e+01     4.047349e+00     8.030805e-01    -1.958303e-01    -4.584384e-02    -2.795550e-02     5.854225e+00
     3.400000e+00     1.550000e+00     2.026296e+01     1.811966e+01     1.693091e+01     1.876207e+01     1.655311e+01     3.990532e+00     7.991858e-01    -1.979955e-01    -5.279956e-02    -2.788592e-02     5.809855e+00
     3.450000e+00     1.575000e+00     2.018007e+01     1.806288e+01     1.683107e+01     1.872711e+01     1.646611e+01     3.933906e+00     7.948178e-01    -1.996224e-01    -5.937932e-02    -2.823414e-02     5.765822e+00
     3.500000e+00     1.600000e+00     2.009583e+01     1.800838e+01     1.673030e+01     1.869644e+01     1.637796e+01     3.877459e+00     7.899654e-01    -2.007232e-01    -6.559791e-02    -2.901029e-02     5.722112e+00
     7.500000e+00     2.500000e+00     1.857000e+01     1.818820e+01     1.344610e+01     1.896660e+01     1.511730e+01     5.183400e+00     8.522000e-01    -8.500000e-01    -1.855000e-01    -1.000000e+00     8.000000e+00
     1.200000e+01     3.500000e+00     1.702700e+01     1.781720e+01     9.297500e+00     1.583990e+01     1.532960e+01     4.198200e+00     6.020000e-01    -1.100000e+00    -5.805000e-01    -2.225400e+00     1.032340e+01
     2.193800e+01     5.400000e+00     1.497000e+01     1.541930e+01     3.075200e+00     1.471890e+01     1.514030e+01     3.752800e+00    -3.912000e-01    -1.100000e+00    -1.975200e+00    -1.710300e+00     9.410400e+00
     7.497800e+01     1.500000e+01     4.000000e+00    -1.080000e+01    -2.164000e+01    -7.708000e+00     5.500000e+00     5.021000e+00    -3.130000e+00    -5.027000e+00    -4.272000e+00    -7.831000e+00     1.733400e+01
     1.678000e+02     1.500000e+01     4.992900e+00    -6.058800e+00    -1.491800e+01    -5.505600e+00     6.679400e+00     8.071600e+00    -2.656300e+00    -4.658700e+00    -4.747800e+00    -8.899000e+00     2.100000e+01
     5.800000e+02     1.500000e+01     1.180800e+00    -1.258500e+01    -2.429200e+01    -1.204500e+01     2.670500e+00     4.014800e+00    -2.026700e+00    -5.574400e+00    -4.793500e+00    -7.711400e+00     1.576000e+01
     6.600000e+02     1.500000e+01     1.002400e+00    -1.288500e+01    -2.445600e+01    -1.230000e+01     2.589200e+00     3.888400e+00    -2.015500e+00    -5.553900e+00    -4.834500e+00    -7.677100e+00     1.562200e+01
     6.600000e+03     1.500000e+01     2.457400e+00    -1.188500e+01    -2.164600e+01    -1.007700e+01     2.526400e+00     4.554700e+00    -2.082100e+00    -5.275800e+00    -4.394700e+00    -8.148900e+00     1.755500e+01
